subjectID ActivityDesc FeatureDesc FeatureValue
418 28 SITTING fBodyAcc-mean()-Z -0.952226786666667
419 29 SITTING fBodyAcc-mean()-Z -0.975623030833333
420 30 SITTING fBodyAcc-mean()-Z -0.966274090645161
421 1 STANDING fBodyAcc-mean()-Z -0.985297098679245
422 2 STANDING fBodyAcc-mean()-Z -0.962471195740741
423 3 STANDING fBodyAcc-mean()-Z -0.939507735245902
424 4 STANDING fBodyAcc-mean()-Z -0.93164342125
425 5 STANDING fBodyAcc-mean()-Z -0.915083799107143
426 6 STANDING fBodyAcc-mean()-Z -0.942864017017544
427 7 STANDING fBodyAcc-mean()-Z -0.938550519811321
428 8 STANDING fBodyAcc-mean()-Z -0.950362935555556
429 9 STANDING fBodyAcc-mean()-Z -0.941686874222222
430 10 STANDING fBodyAcc-mean()-Z -0.955272383863636
431 11 STANDING fBodyAcc-mean()-Z -0.987669785531915
432 12 STANDING fBodyAcc-mean()-Z -0.947178200163934
433 13 STANDING fBodyAcc-mean()-Z -0.97756730122807
434 14 STANDING fBodyAcc-mean()-Z -0.9424220265
435 15 STANDING fBodyAcc-mean()-Z -0.965473514528302
436 16 STANDING fBodyAcc-mean()-Z -0.969999504230769
437 17 STANDING fBodyAcc-mean()-Z -0.980231575769231
438 18 STANDING fBodyAcc-mean()-Z -0.975772813972603
439 19 STANDING fBodyAcc-mean()-Z -0.968543351780822
440 20 STANDING fBodyAcc-mean()-Z -0.929985824794521
441 21 STANDING fBodyAcc-mean()-Z -0.960274142134831
442 22 STANDING fBodyAcc-mean()-Z -0.957101794126984
443 23 STANDING fBodyAcc-mean()-Z -0.945170568823529
444 24 STANDING fBodyAcc-mean()-Z -0.953817599275362
445 25 STANDING fBodyAcc-mean()-Z -0.974051231216216
446 26 STANDING fBodyAcc-mean()-Z -0.97321515527027
447 27 STANDING fBodyAcc-mean()-Z -0.97414624525
448 28 STANDING fBodyAcc-mean()-Z -0.934503028481013
449 29 STANDING fBodyAcc-mean()-Z -0.984096024769231
450 30 STANDING fBodyAcc-mean()-Z -0.938089774915254
451 1 WALKING fBodyAcc-mean()-Z -0.331560117789474
452 2 WALKING fBodyAcc-mean()-Z -0.453806369830508
453 3 WALKING fBodyAcc-mean()-Z -0.412374074482759
454 4 WALKING fBodyAcc-mean()-Z -0.631005470833333
455 5 WALKING fBodyAcc-mean()-Z -0.490251090714286
456 6 WALKING fBodyAcc-mean()-Z -0.498520164385965
457 7 WALKING fBodyAcc-mean()-Z 0.0385832252345614
458 8 WALKING fBodyAcc-mean()-Z -0.238634594791667
459 9 WALKING fBodyAcc-mean()-Z -0.250806259788462
460 10 WALKING fBodyAcc-mean()-Z -0.41218272245283
461 11 WALKING fBodyAcc-mean()-Z -0.616402910169492
462 12 WALKING fBodyAcc-mean()-Z -0.4223253002
463 13 WALKING fBodyAcc-mean()-Z -0.246851507561404
464 14 WALKING fBodyAcc-mean()-Z -0.177366434042373
465 15 WALKING fBodyAcc-mean()-Z -0.554942138148148
466 16 WALKING fBodyAcc-mean()-Z -0.244363048235294
467 17 WALKING fBodyAcc-mean()-Z -0.382832802295082
468 18 WALKING fBodyAcc-mean()-Z -0.48977105125
469 19 WALKING fBodyAcc-mean()-Z -0.104423357596154
470 20 WALKING fBodyAcc-mean()-Z -0.272213861705882
471 21 WALKING fBodyAcc-mean()-Z -0.300309066730769
472 22 WALKING fBodyAcc-mean()-Z -0.25521651373913
473 23 WALKING fBodyAcc-mean()-Z 0.0814081078542373
474 24 WALKING fBodyAcc-mean()-Z -0.344493013448276
475 25 WALKING fBodyAcc-mean()-Z -0.533563220540541
476 26 WALKING fBodyAcc-mean()-Z -0.33953964559322
477 27 WALKING fBodyAcc-mean()-Z -0.312372595438596
478 28 WALKING fBodyAcc-mean()-Z -0.356337638518519
479 29 WALKING fBodyAcc-mean()-Z -0.279734839433962
480 30 WALKING fBodyAcc-mean()-Z -0.309558882615385
481 1 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.225574471693878
482 2 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.131290772
483 3 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.404452414285714
484 4 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.494683451555556
485 5 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.374740089574468
486 6 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.277602590916667
487 7 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.139216222106383
488 8 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z 0.159589756534211
489 9 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.103705822657857
490 10 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.157728357742105
491 11 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.377624755652174
492 12 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.402121221521739
493 13 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.151178724793617
494 14 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z 0.280735952206667
495 15 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.259812204547619
496 16 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.04769426376
497 17 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.3180818605
498 18 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.505824358
499 19 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z 0.110659220744872
500 20 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.188098811986667
501 21 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.0769713066866667
502 22 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.322795653888889
503 23 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z 0.280518877574074
504 24 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.173825083587273
505 25 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.556097089137931
506 26 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.2796400557
507 27 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.241600361090909
508 28 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.308161634195652
509 29 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.266692150208333
510 30 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.25806736666129
511 1 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.433349702075472
512 2 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.281001986202083
513 3 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.504494528474576
514 4 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.524655722692308
515 5 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.457470676808511
516 6 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.42724809972549
517 7 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.317461021372549
518 8 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.0729496941121951
519 9 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.384710423408163
520 10 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.301206408085106
521 11 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.551742083518519
522 12 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.560841212692308
523 13 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.404785239945455
524 14 WALKING_UPSTAIRS fBodyAcc-mean()-Z 0.191693742633333
525 15 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.5395910825
526 16 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.335853041176471
527 17 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.3999234945625
528 18 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.522728377068965
529 19 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.2196444734075
530 20 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.318431522156863
531 21 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.321712974042553
532 22 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.228019952309524
533 23 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.070577489272549
534 24 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.312792211016949
535 25 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.542931828
536 26 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.499502759272727
537 27 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.418886395098039
538 28 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.401732939215686
539 29 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.320487882857143
540 30 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.36751984
541 1 LAYING fBodyAcc-meanFreq()-X -0.158792670508
542 2 LAYING fBodyAcc-meanFreq()-X -0.146482792591667
543 3 LAYING fBodyAcc-meanFreq()-X -0.0739526439887097
544 4 LAYING fBodyAcc-meanFreq()-X -0.274194618766667
545 5 LAYING fBodyAcc-meanFreq()-X -0.135632454076923
546 6 LAYING fBodyAcc-meanFreq()-X -0.219729934157895
547 7 LAYING fBodyAcc-meanFreq()-X -0.635913046346154
548 8 LAYING fBodyAcc-meanFreq()-X -0.307248374366667
549 9 LAYING fBodyAcc-meanFreq()-X -0.4459627774628
550 10 LAYING fBodyAcc-meanFreq()-X -0.14052022862069
551 11 LAYING fBodyAcc-meanFreq()-X -0.0637709766210526
552 12 LAYING fBodyAcc-meanFreq()-X -0.235607185033333
553 13 LAYING fBodyAcc-meanFreq()-X -0.262990626162903
554 14 LAYING fBodyAcc-meanFreq()-X -0.442950364647059
555 15 LAYING fBodyAcc-meanFreq()-X -0.148912121697222
556 16 LAYING fBodyAcc-meanFreq()-X -0.34641362517
557 17 LAYING fBodyAcc-meanFreq()-X -0.115141826580282
558 18 LAYING fBodyAcc-meanFreq()-X -0.0975278056098923
559 19 LAYING fBodyAcc-meanFreq()-X -0.25318866264
560 20 LAYING fBodyAcc-meanFreq()-X -0.213034275557353
561 21 LAYING fBodyAcc-meanFreq()-X -0.5170305295
562 22 LAYING fBodyAcc-meanFreq()-X -0.224663531040542
563 23 LAYING fBodyAcc-meanFreq()-X -0.424151160897222
564 24 LAYING fBodyAcc-meanFreq()-X -0.401945415305556
565 25 LAYING fBodyAcc-meanFreq()-X -0.403359505161644
566 26 LAYING fBodyAcc-meanFreq()-X -0.210237992646053
567 27 LAYING fBodyAcc-meanFreq()-X -0.173719387825676
568 28 LAYING fBodyAcc-meanFreq()-X -0.33011001977875
569 29 LAYING fBodyAcc-meanFreq()-X -0.0876059706014493
570 30 LAYING fBodyAcc-meanFreq()-X -0.222958352901429
571 1 SITTING fBodyAcc-meanFreq()-X -0.0495135975489362
572 2 SITTING fBodyAcc-meanFreq()-X 0.08519282071
573 3 SITTING fBodyAcc-meanFreq()-X 0.0312989368846154
574 4 SITTING fBodyAcc-meanFreq()-X 0.037381761194
575 5 SITTING fBodyAcc-meanFreq()-X -0.0209330490795455
576 6 SITTING fBodyAcc-meanFreq()-X 0.00304695404363636
577 7 SITTING fBodyAcc-meanFreq()-X -0.0334312226625
578 8 SITTING fBodyAcc-meanFreq()-X -0.164187373097826
579 9 SITTING fBodyAcc-meanFreq()-X -0.109383841734
580 10 SITTING fBodyAcc-meanFreq()-X -0.0826140728898148
581 11 SITTING fBodyAcc-meanFreq()-X -0.050340397354717
582 12 SITTING fBodyAcc-meanFreq()-X 0.0326699716633333
583 13 SITTING fBodyAcc-meanFreq()-X -0.00935147348163265
584 14 SITTING fBodyAcc-meanFreq()-X -0.145044030516667
585 15 SITTING fBodyAcc-meanFreq()-X -4.22904796610179e-05
586 16 SITTING fBodyAcc-meanFreq()-X -0.00757859632753623
587 17 SITTING fBodyAcc-meanFreq()-X 0.0284866289765625
588 18 SITTING fBodyAcc-meanFreq()-X 0.0512363267736842
589 19 SITTING fBodyAcc-meanFreq()-X -0.315288055164384
590 20 SITTING fBodyAcc-meanFreq()-X -0.0618890358893939
591 21 SITTING fBodyAcc-meanFreq()-X 0.0879110564870588
592 22 SITTING fBodyAcc-meanFreq()-X -0.162725371198387
593 23 SITTING fBodyAcc-meanFreq()-X 0.0459466909620588
594 24 SITTING fBodyAcc-meanFreq()-X -0.0165992981941176
595 25 SITTING fBodyAcc-meanFreq()-X -0.0316398345215385
596 26 SITTING fBodyAcc-meanFreq()-X -0.14901757589359
597 27 SITTING fBodyAcc-meanFreq()-X -0.0585153003971429
598 28 SITTING fBodyAcc-meanFreq()-X -0.0155481277013889
599 29 SITTING fBodyAcc-meanFreq()-X -0.02866874131
600 30 SITTING fBodyAcc-meanFreq()-X -0.122700486687097
601 1 STANDING fBodyAcc-meanFreq()-X 0.0865153619088679
602 2 STANDING fBodyAcc-meanFreq()-X 0.108519182924074
603 3 STANDING fBodyAcc-meanFreq()-X -0.087024832195082
604 4 STANDING fBodyAcc-meanFreq()-X 0.0620999958378571
605 5 STANDING fBodyAcc-meanFreq()-X -0.0164066779678571
606 6 STANDING fBodyAcc-meanFreq()-X 0.0664521774298246
607 7 STANDING fBodyAcc-meanFreq()-X -0.079704728245283
608 8 STANDING fBodyAcc-meanFreq()-X 0.0231155666555556
609 9 STANDING fBodyAcc-meanFreq()-X -0.105711680368889
610 10 STANDING fBodyAcc-meanFreq()-X 0.159123629063636
611 11 STANDING fBodyAcc-meanFreq()-X 0.0890102416978723
612 12 STANDING fBodyAcc-meanFreq()-X 0.0636237568327869
613 13 STANDING fBodyAcc-meanFreq()-X 0.0328062514403509
614 14 STANDING fBodyAcc-meanFreq()-X -0.245905018933333
615 15 STANDING fBodyAcc-meanFreq()-X 0.0627177564339623
616 16 STANDING fBodyAcc-meanFreq()-X -0.0162371376025641
617 17 STANDING fBodyAcc-meanFreq()-X -0.0325532545820513
618 18 STANDING fBodyAcc-meanFreq()-X 0.0156695760694521
619 19 STANDING fBodyAcc-meanFreq()-X 0.0424164044835616
620 20 STANDING fBodyAcc-meanFreq()-X -0.0732793888890411
621 21 STANDING fBodyAcc-meanFreq()-X -0.0850076160265618
622 22 STANDING fBodyAcc-meanFreq()-X 0.00672335972539683
623 23 STANDING fBodyAcc-meanFreq()-X -0.00428156514117647
624 24 STANDING fBodyAcc-meanFreq()-X 0.105320736681159
625 25 STANDING fBodyAcc-meanFreq()-X 0.03435282285
626 26 STANDING fBodyAcc-meanFreq()-X 0.0910191269432432
627 27 STANDING fBodyAcc-meanFreq()-X 0.13780485515
628 28 STANDING fBodyAcc-meanFreq()-X 0.000355352684810127
629 29 STANDING fBodyAcc-meanFreq()-X 0.128678489443077
630 30 STANDING fBodyAcc-meanFreq()-X -0.0532792165508475
631 1 WALKING fBodyAcc-meanFreq()-X -0.207548374494737
632 2 WALKING fBodyAcc-meanFreq()-X -0.14579548970339
633 3 WALKING fBodyAcc-meanFreq()-X -0.246614196618966
634 4 WALKING fBodyAcc-meanFreq()-X -0.13859163673
635 5 WALKING fBodyAcc-meanFreq()-X -0.322382010942857
636 6 WALKING fBodyAcc-meanFreq()-X -0.196841736649123
637 7 WALKING fBodyAcc-meanFreq()-X -0.313727371842105
638 8 WALKING fBodyAcc-meanFreq()-X -0.380892405770833
639 9 WALKING fBodyAcc-meanFreq()-X -0.310727563365385
640 10 WALKING fBodyAcc-meanFreq()-X -0.26332591785283
641 11 WALKING fBodyAcc-meanFreq()-X -0.37360793220339
642 12 WALKING fBodyAcc-meanFreq()-X -0.26142601202
643 13 WALKING fBodyAcc-meanFreq()-X -0.231462709105263
644 14 WALKING fBodyAcc-meanFreq()-X -0.358804611016949
645 15 WALKING fBodyAcc-meanFreq()-X -0.395518048333333
646 16 WALKING fBodyAcc-meanFreq()-X -0.350681958176471
647 17 WALKING fBodyAcc-meanFreq()-X -0.414940955557377
648 18 WALKING fBodyAcc-meanFreq()-X -0.362107081928571
649 19 WALKING fBodyAcc-meanFreq()-X -0.176447542226923
650 20 WALKING fBodyAcc-meanFreq()-X -0.227319943784314
651 21 WALKING fBodyAcc-meanFreq()-X -0.159448399551923
652 22 WALKING fBodyAcc-meanFreq()-X -0.2183853882
653 23 WALKING fBodyAcc-meanFreq()-X -0.271218699661017
654 24 WALKING fBodyAcc-meanFreq()-X -0.312046342362069
655 25 WALKING fBodyAcc-meanFreq()-X -0.347641742675676
656 26 WALKING fBodyAcc-meanFreq()-X -0.299293909932203
657 27 WALKING fBodyAcc-meanFreq()-X -0.301660253842105
658 28 WALKING fBodyAcc-meanFreq()-X -0.375046889351852
659 29 WALKING fBodyAcc-meanFreq()-X -0.313574137584906
660 30 WALKING fBodyAcc-meanFreq()-X -0.3463571356
661 1 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.307395198687755
662 2 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.273711609659574
663 3 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.325863694730612
664 4 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.342285696395556
665 5 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.45352450106383
666 6 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.41164933625
667 7 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.365650549446809
668 8 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.200757851
669 9 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.440633905714286
670 10 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.321679050052632
671 11 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.400296382043478
672 12 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.332249174152174
673 13 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.385554490319149
674 14 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.349609935577778
675 15 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.445576739047619
676 16 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.447958436170213
677 17 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.514562240434783
678 18 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.435841503272727
679 19 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.323137202076923
680 20 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.497514721777778
681 21 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.437231469111111
682 22 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.367713771944444
683 23 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.23469362537037
684 24 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.541663870181818
685 25 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.554632665344828
686 26 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.5514383554
687 27 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.390366905
688 28 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.351195267608696
689 29 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.403870434583333
690 30 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.463302877096774
691 1 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.418735000377359
692 2 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.281748011416667
693 3 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.461249740508475
694 4 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.486811749615385
695 5 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.427706137489362
696 6 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.44512058675098
697 7 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.432684590196078
698 8 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.290117827804878
699 9 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.341219678720408
700 10 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.300390927148936
701 11 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.52447937047037
702 12 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.420235639230769
703 13 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.480080060363636
704 14 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.389133559537037
705 15 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.505013560208333
706 16 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.438031145882353
707 17 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.5292345090625
708 18 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.517596843103448
709 19 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.344101732195
710 20 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.448492302764706
711 21 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.417990596617021
712 22 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.21396827747619
713 23 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.416950400284314
714 24 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.502463282542373
715 25 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.593367433030769
716 26 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.384393859890909
717 27 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.465425792352941
718 28 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.378981881019608
719 29 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.43825767622449
720 30 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.590261485846154
721 1 LAYING fBodyAcc-meanFreq()-Y 0.097534841586
722 2 LAYING fBodyAcc-meanFreq()-Y 0.2572894655
723 3 LAYING fBodyAcc-meanFreq()-Y 0.238470751435484
724 4 LAYING fBodyAcc-meanFreq()-Y 0.366231448994444
725 5 LAYING fBodyAcc-meanFreq()-Y 0.466528231788462
726 6 LAYING fBodyAcc-meanFreq()-Y 0.348418746140351
727 7 LAYING fBodyAcc-meanFreq()-Y -0.0438292665807692
728 8 LAYING fBodyAcc-meanFreq()-Y 0.00539754357407408
729 9 LAYING fBodyAcc-meanFreq()-Y -0.215336752654
730 10 LAYING fBodyAcc-meanFreq()-Y 0.200554088396552
731 11 LAYING fBodyAcc-meanFreq()-Y 0.251945472245614
732 12 LAYING fBodyAcc-meanFreq()-Y 0.19137270056
733 13 LAYING fBodyAcc-meanFreq()-Y 0.0363424960967742
734 14 LAYING fBodyAcc-meanFreq()-Y -0.149752054909804
735 15 LAYING fBodyAcc-meanFreq()-Y 0.240597438814583
736 16 LAYING fBodyAcc-meanFreq()-Y -0.1830181401
737 17 LAYING fBodyAcc-meanFreq()-Y 0.0546075608732394
738 18 LAYING fBodyAcc-meanFreq()-Y 0.264460073876923
739 19 LAYING fBodyAcc-meanFreq()-Y 0.292492930166145
740 20 LAYING fBodyAcc-meanFreq()-Y 0.274452420529412
741 21 LAYING fBodyAcc-meanFreq()-Y 0.0857486930922889
742 22 LAYING fBodyAcc-meanFreq()-Y 0.0878775831008333
743 23 LAYING fBodyAcc-meanFreq()-Y 0.0637688819034028
744 24 LAYING fBodyAcc-meanFreq()-Y 0.2808890233625
745 25 LAYING fBodyAcc-meanFreq()-Y -0.0800093983775342
746 26 LAYING fBodyAcc-meanFreq()-Y 0.274378315092105
747 27 LAYING fBodyAcc-meanFreq()-Y 0.254636552121622
748 28 LAYING fBodyAcc-meanFreq()-Y -0.07483910088875
749 29 LAYING fBodyAcc-meanFreq()-Y 0.328259354627536
750 30 LAYING fBodyAcc-meanFreq()-Y 0.0705691086571429
751 1 SITTING fBodyAcc-meanFreq()-Y 0.0759460768510638
752 2 SITTING fBodyAcc-meanFreq()-Y 0.150193956163043
753 3 SITTING fBodyAcc-meanFreq()-Y -0.00661630574807692
754 4 SITTING fBodyAcc-meanFreq()-Y 0.07878600934
755 5 SITTING fBodyAcc-meanFreq()-Y 0.0684590033636364
756 6 SITTING fBodyAcc-meanFreq()-Y 0.123381829747273
757 7 SITTING fBodyAcc-meanFreq()-Y 0.0147166711666667
758 8 SITTING fBodyAcc-meanFreq()-Y 0.107278338519565
759 9 SITTING fBodyAcc-meanFreq()-Y -0.120093395898
760 10 SITTING fBodyAcc-meanFreq()-Y 0.0279319737981482
761 11 SITTING fBodyAcc-meanFreq()-Y 0.0967747743339623
762 12 SITTING fBodyAcc-meanFreq()-Y 0.00241516259019608
763 13 SITTING fBodyAcc-meanFreq()-Y 0.0253459476734694
764 14 SITTING fBodyAcc-meanFreq()-Y -0.0904275272388889
765 15 SITTING fBodyAcc-meanFreq()-Y 0.0966857195491525
766 16 SITTING fBodyAcc-meanFreq()-Y 0.149987934068116
767 17 SITTING fBodyAcc-meanFreq()-Y 0.135749049678125
768 18 SITTING fBodyAcc-meanFreq()-Y 0.171289880184211
769 19 SITTING fBodyAcc-meanFreq()-Y -0.00741060234232877
770 20 SITTING fBodyAcc-meanFreq()-Y -0.00500928635151515
771 21 SITTING fBodyAcc-meanFreq()-Y 0.173532229868235
772 22 SITTING fBodyAcc-meanFreq()-Y -0.0080693304516129
773 23 SITTING fBodyAcc-meanFreq()-Y 0.130083858026471
774 24 SITTING fBodyAcc-meanFreq()-Y 0.00154835032647059
775 25 SITTING fBodyAcc-meanFreq()-Y 0.125306723301538
776 26 SITTING fBodyAcc-meanFreq()-Y 0.112830239679487
777 27 SITTING fBodyAcc-meanFreq()-Y 0.144625790198857
778 28 SITTING fBodyAcc-meanFreq()-Y -0.0192655570097222
779 29 SITTING fBodyAcc-meanFreq()-Y 0.107609317655
780 30 SITTING fBodyAcc-meanFreq()-Y 0.00713815064193549
781 1 STANDING fBodyAcc-meanFreq()-Y 0.117478948718868
782 2 STANDING fBodyAcc-meanFreq()-Y 0.0623378066683333
783 3 STANDING fBodyAcc-meanFreq()-Y -0.128180130065574
784 4 STANDING fBodyAcc-meanFreq()-Y -0.0669875048642857
785 5 STANDING fBodyAcc-meanFreq()-Y -0.00894413194107143
786 6 STANDING fBodyAcc-meanFreq()-Y -0.0866319977508772
787 7 STANDING fBodyAcc-meanFreq()-Y -0.159730059003774
788 8 STANDING fBodyAcc-meanFreq()-Y 0.0771842726148148
789 9 STANDING fBodyAcc-meanFreq()-Y -0.00378721862222222
790 10 STANDING fBodyAcc-meanFreq()-Y -0.0126234259545455
791 11 STANDING fBodyAcc-meanFreq()-Y 0.0557408976489362
792 12 STANDING fBodyAcc-meanFreq()-Y -0.0493281733262295
793 13 STANDING fBodyAcc-meanFreq()-Y -0.0303584248157895
794 14 STANDING fBodyAcc-meanFreq()-Y -0.138431166621667
795 15 STANDING fBodyAcc-meanFreq()-Y -0.0344990030962264
796 16 STANDING fBodyAcc-meanFreq()-Y 0.0673569419466667
797 17 STANDING fBodyAcc-meanFreq()-Y 0.0455207736730769
798 18 STANDING fBodyAcc-meanFreq()-Y -0.0437104539219178
799 19 STANDING fBodyAcc-meanFreq()-Y -0.0362605168315068
800 20 STANDING fBodyAcc-meanFreq()-Y -0.164770675523288
801 21 STANDING fBodyAcc-meanFreq()-Y 0.0366345350988764
802 22 STANDING fBodyAcc-meanFreq()-Y -0.122387998604286
803 23 STANDING fBodyAcc-meanFreq()-Y 0.00252026687779412
804 24 STANDING fBodyAcc-meanFreq()-Y -0.0931357413927536
805 25 STANDING fBodyAcc-meanFreq()-Y 0.0009277035
806 26 STANDING fBodyAcc-meanFreq()-Y 0.00216184868918919
807 27 STANDING fBodyAcc-meanFreq()-Y 0.06545831223625
